meter_id,total_kwh,peak_kwh,peak_ratio,cluster_name,cooling_load,base_load,policy_level
MAC002792,1936.4490002,915.6810002,0.4728660553959473,Evening Peak,444.8568037898773,1938.2588284223925,Level 2 - TOU Pricing
MAC002793,7134.1970003999995,2649.4830003,0.3713778859977443,Evening Peak,484.7250294029095,7115.018490449005,Level 2 - TOU Pricing
MAC002794,9478.7159998,2950.9089996,0.3113194866965382,Evening Peak,598.1764045969323,9490.810389369019,Level 1 - Communication
MAC002795,5463.8750007,2086.8730003,0.3819401066152945,Evening Peak,561.4924222908257,5457.38052975734,Level 2 - TOU Pricing
MAC002796,3276.1439997,1190.0389997,0.36324380119096505,Daytime Active,238.38075516436163,3279.029377357181,Level 2 - TOU Pricing
MAC002797,4854.8029999,1871.9529996,0.3855878394321168,Evening Peak,589.2998463760737,4863.985633334816,Level 2 - TOU Pricing
MAC002798,3972.7269999,1313.654,0.3306680776285576,Daytime Active,399.5895268201229,3969.1738493615976,Level 1 - Communication
MAC002799,6489.4750001,2118.3360001,0.32642640584444155,Evening Peak,597.7951560100917,6495.726724871407,Level 1 - Communication
MAC002800,2152.109,637.949,0.2964296882732241,Evening Peak,145.75795405819292,2152.5195313935683,Level 1 - Communication
MAC002801,2020.9889997,759.1279998,0.3756220345151243,Evening Peak,200.9191890711865,2013.5470619457626,Level 2 - TOU Pricing
MAC002802,6102.4340018,2216.1080004,0.36315149000322283,Evening Peak,1118.195107880675,6121.774851507054,Level 2 - TOU Pricing
MAC002803,4728.678,1412.441,0.298696802785049,Evening Peak,407.4112872503841,4732.576466973886,Level 1 - Communication
MAC002804,7986.7580022,2447.0100015,0.30638339121154745,Daytime Active,912.7023974987728,8004.859850893252,Level 1 - Communication
MAC002805,9271.3390002,3338.916,0.36013309403614446,Evening Peak,838.3519755496934,9264.41544498681,Level 3 - Demand Response
MAC002806,4609.0700001,2006.2240001,0.43527739870656607,Evening Peak,639.8311409401224,4616.456456456049,Level 2 - TOU Pricing
MAC002807,9695.4879992,3213.6079996,0.3314539711528871,Evening Peak,865.6286729250386,9702.566487773885,Level 1 - Communication
MAC002808,6321.9119983,2430.5599986,0.38446596524178006,Evening Peak,659.2518919938743,6328.129085576416,Level 2 - TOU Pricing
MAC002809,2188.9479999,814.044,0.37188823125866344,Evening Peak,132.4455702787462,2187.5646069328745,Level 2 - TOU Pricing
MAC002810,7206.3820002,2540.2340002,0.35249782763798815,Daytime Active,686.6777908796925,7210.235969432308,Level 2 - TOU Pricing
MAC002811,12849.250999,4459.5809984,0.3470693349166476,Evening Peak,2684.134515841628,12871.058579536713,Level 1 - Communication
MAC002812,5012.6330001,1620.178,0.32321895498187847,Night Owl,254.90954075852537,5013.07541638341,Level 1 - Communication
MAC002813,4405.3640001,1855.678,0.4212314805218994,Evening Peak,520.6357255200918,4410.6858635977,Level 2 - TOU Pricing
MAC002814,10404.0599985,3343.6869993,0.3213829024229074,Evening Peak,1097.016968444086,10414.138050615054,Level 1 - Communication
MAC002815,1327.7930001,515.9080003,0.3885455039009435,Evening Peak,280.4256585943089,1329.5554147346884,Level 2 - TOU Pricing
MAC002816,4477.4150005,1420.998,0.31737017896293174,Daytime Active,248.09194648387103,4471.306077308755,Level 1 - Communication
MAC002817,7010.9319982,2660.9809995,0.3795473982892981,Evening Peak,1119.1802561332315,7024.2507637822355,Level 2 - TOU Pricing
MAC002818,10615.0440006,3473.396001,0.3272144704066861,Evening Peak,974.0697484070655,10620.489856211369,Level 1 - Communication
MAC002819,6969.1940014,2360.3660012,0.33868565012336294,Evening Peak,787.1644411039999,6950.6766013100005,Level 1 - Communication
MAC002820,8398.1899991,3526.3089989,0.4198891665082477,Evening Peak,1197.0968210206156,8421.325929862307,Level 3 - Demand Response
MAC002821,5834.1299999,2487.464,0.42636417084340533,Evening Peak,676.4642553321537,5839.703892206923,Level 2 - TOU Pricing
MAC002822,2946.944,819.721,0.2781596799939191,Evening Peak,106.09361963190196,2949.6145996932514,Level 1 - Communication
MAC002823,12468.6480026,4593.5570012,0.3684085877027034,Evening Peak,1014.9339352188358,12465.093558515775,Level 3 - Demand Response
MAC002824,8554.1280007,3655.6010003,0.42734934525188956,Evening Peak,1659.944265075957,8579.05136058285,Level 3 - Demand Response
MAC002825,5486.5960004,3089.9079998,0.5631739606077668,Evening Peak,798.7233290231253,5498.023336340624,Level 2 - TOU Pricing
MAC002826,3272.6040007,1301.5880005,0.3977224253901768,Evening Peak,388.63592964646136,3272.2933391669235,Level 2 - TOU Pricing
MAC002827,3725.794,1409.1769999,0.3782219306542445,Evening Peak,815.2992258064517,3741.164976958525,Level 2 - TOU Pricing
MAC002828,7839.1829995,3368.1319991,0.42965344721699017,Evening Peak,1810.4894856443932,7873.358352798771,Level 2 - TOU Pricing
MAC002829,6680.1439999,2622.2760001,0.3925478253371866,Evening Peak,881.919834849464,6678.813865136601,Level 2 - TOU Pricing
MAC002830,1532.7169999,577.8979999,0.37704155427107816,Evening Peak,308.34412899600613,1531.3156128024577,Level 2 - TOU Pricing
MAC002831,3012.856,1098.745,0.3646855342571964,Evening Peak,249.6622399999999,3013.1572,Level 2 - TOU Pricing
MAC002832,2890.419,946.729,0.327540401581916,Evening Peak,223.2015101404055,2887.831638065523,Level 1 - Communication
MAC002833,4060.9660001,1564.0950002,0.38515343397641955,Evening Peak,411.60628621646157,4068.454907793077,Level 2 - TOU Pricing
MAC002834,5616.8870005,2103.5840002,0.37451064976253656,Evening Peak,441.59975983078107,5617.675504332312,Level 2 - TOU Pricing
MAC002835,1272.324,359.135,0.28226693829559135,Daytime Active,361.46212962962966,1274.6214930555554,Level 1 - Communication
MAC002836,3352.1270002,1324.6820001,0.3951765550711428,Evening Peak,611.1984848515153,3362.1654893796535,Level 2 - TOU Pricing
MAC002837,4389.779,1767.073,0.40254258813484683,Evening Peak,454.77416411042964,4389.385762269939,Level 2 - TOU Pricing
MAC002838,5385.5589999,2049.1810001,0.3804955066202133,Evening Peak,524.4966918828969,5390.18687971433,Level 2 - TOU Pricing
MAC002839,12909.9860036,6345.9770012,0.4915556840596419,Evening Peak,3426.3114070729644,12977.400114125961,Level 3 - Demand Response
MAC002840,10782.876997,3855.224996,0.3575321314592197,Evening Peak,1456.825162003235,10706.236961739292,Level 3 - Demand Response
MAC002841,2231.1789999,824.9130001,0.36972067240547357,Evening Peak,585.1068893494624,2233.223520636559,Level 2 - TOU Pricing
MAC002842,611.5960003,189.8029997,0.3103404855605626,Daytime Active,202.9160077777778,608.8923604555556,Level 1 - Communication
MAC002843,3843.4320002,1275.5680002,0.3318825466753733,Evening Peak,461.0049970178188,3834.935692981874,Level 1 - Communication
MAC002844,9830.4309988,3600.5639989,0.3662671554624126,Evening Peak,834.943265545,9833.899155836667,Level 3 - Demand Response
MAC002845,5211.7290003,1570.0560001,0.30125434380982274,Daytime Active,376.5181183353302,5207.885247614132,Level 1 - Communication
MAC002846,5177.0030003,1515.4710002,0.2927313351203738,Daytime Active,511.8390310146154,5168.995984917692,Level 1 - Communication
MAC002847,2672.8250001,809.6790001,0.30293004595127143,Evening Peak,783.5897699730074,2676.0893461153983,Level 1 - Communication
MAC002848,5468.3749992,1692.6089999,0.3095268704409667,Evening Peak,1248.7486841134762,5473.9977266058195,Level 1 - Communication
MAC002849,33665.523001,8163.2870027,0.2424821085493761,Daytime Active,5108.585446839264,33724.865029745706,Level 1 - Communication
MAC002850,2590.203,1007.972,0.3891478775987828,Evening Peak,202.1107096774194,2586.9667342549924,Level 2 - TOU Pricing
MAC002851,14583.4570022,6027.1740006,0.4132884267215082,Evening Peak,2200.6501600950924,14593.47545907055,Level 3 - Demand Response
MAC002852,17801.8570021,5841.0199994,0.32811296027773745,Evening Peak,5932.9683348277695,17905.524654222463,Level 1 - Communication
MAC002853,9494.9610008,3881.8300004,0.4088305365417441,Evening Peak,965.7494330862176,9506.754778754057,Level 3 - Demand Response
MAC002854,4077.8440014,1383.9310007,0.33937811260677714,Daytime Active,595.1467093319019,4082.1778035579755,Level 1 - Communication
MAC002855,6837.4709983,2381.7569996,0.3483388814654097,Evening Peak,1328.6266929117965,6854.271127141198,Level 1 - Communication
MAC002856,9878.8650025,3886.9190016,0.3934580542012017,Evening Peak,1813.2230925714289,9908.045642971429,Level 3 - Demand Response
MAC002857,3435.4719996,1057.5919997,0.3078447444261336,Evening Peak,371.8119245087558,3434.886537231336,Level 1 - Communication
MAC002858,919.183,320.882,0.34909479396377,Daytime Active,160.76761715160796,921.2261990811638,Level 1 - Communication
MAC002859,7326.9459979,3586.6649979,0.48951705102343945,Evening Peak,1114.1332896032259,7348.77802553364,Level 2 - TOU Pricing
MAC002860,4274.7499999,1224.833,0.2865273992698176,Daytime Active,414.4556584063079,4281.978861437692,Level 1 - Communication
MAC002861,4473.6179993,967.365,0.21623772976400008,Daytime Active,301.13467634076915,4475.673445448462,Level 1 - Communication
MAC002862,11444.072998,3900.2989987,0.34081388675007823,Daytime Active,2268.907001684839,11483.268880067382,Level 1 - Communication
MAC002863,1808.8660004,622.72,0.34425988429341703,Daytime Active,612.2802697029095,1809.359936084533,Level 1 - Communication
MAC002864,12987.3549991,4029.998,0.3103016742269131,Evening Peak,1099.5985180753846,12969.232775915385,Level 1 - Communication
MAC002865,15330.4269997,5525.525,0.3604286429926661,Evening Peak,1517.6374984739996,15328.966007390001,Level 3 - Demand Response
MAC002866,4037.2930001,1287.4019995,0.3188775249822374,Evening Peak,533.422150364724,4039.0294280148773,Level 1 - Communication
MAC002867,1671.6300001,444.9250001,0.26616236851060565,Daytime Active,365.8998194539504,1686.6279730130925,Level 1 - Communication
MAC002868,2560.633,766.216,0.2992291359206884,Evening Peak,291.0843664,2565.747072,Level 1 - Communication
MAC002869,18285.2329921,6048.7309979,0.3307986833152911,Daytime Active,2403.584450452074,18304.96554677235,Level 1 - Communication
MAC002870,3171.404,963.449,0.30379257893349443,Evening Peak,555.2881969230771,3176.097015384615,Level 1 - Communication
MAC002871,5277.922999,1792.7210003,0.33966410662672875,Evening Peak,826.4544142359938,5277.204080369327,Level 1 - Communication
MAC002872,34078.3179976,9147.8210029,0.2684352262791915,Evening Peak,11195.17540135069,34285.82185933272,Level 1 - Communication
MAC002873,529.02,211.347,0.3995066349098333,Evening Peak,327.204064516129,532.7354838709676,Level 2 - TOU Pricing
MAC002874,8643.1259978,3360.2459988,0.3887766995014661,Evening Peak,851.490877968817,8647.542142176344,Level 3 - Demand Response
MAC002875,3481.2269996,1045.3989998,0.3002961311974538,Evening Peak,492.2233724625624,3479.533017899501,Level 1 - Communication
MAC002876,4276.8629997,1464.7239997,0.3424762494853688,Evening Peak,553.6915738805324,4280.441171078536,Level 1 - Communication
MAC002877,3582.8279997,1392.0260001,0.38852716351902966,Evening Peak,591.3687155414715,3589.518837490134,Level 2 - TOU Pricing
MAC002878,5890.6850001,2279.7170002,0.3870037186101955,Evening Peak,630.3140182965172,5896.189399769155,Level 2 - TOU Pricing
MAC002879,2467.8729997,875.9839998,0.3549550564013977,Evening Peak,380.3648796333889,2467.951058128214,Level 2 - TOU Pricing
MAC002880,6480.2190019,2160.227001,0.33335709801885116,Daytime Active,1313.798929167608,6502.747644772923,Level 1 - Communication
MAC002881,9720.6670002,2767.4479999,0.2846973360822936,Evening Peak,2044.6294309459236,9755.676379569384,Level 1 - Communication
MAC002882,1679.994,641.826,0.38204065014517913,Evening Peak,152.4508352745424,1680.5458901830284,Level 2 - TOU Pricing
MAC002883,6649.8240002,2191.7849999,0.32960045255845566,Evening Peak,352.5254118763336,6643.044191868333,Level 1 - Communication
MAC002884,7438.6649993,2661.3229995,0.3577689007033437,Evening Peak,866.728563884641,7451.269695454424,Level 2 - TOU Pricing
MAC002885,4968.6280007,2003.714001,0.40327309686249585,Evening Peak,1610.8208668215361,4998.931887183305,Level 2 - TOU Pricing
MAC002886,2160.7469996,680.6689998,0.3150155941098177,Daytime Active,425.8688762804674,2160.8790713829717,Level 1 - Communication
MAC002887,5147.4780002,1725.6580001,0.33524339492717625,Evening Peak,605.3621707672932,5150.458855465038,Level 1 - Communication
MAC002888,1820.8789999,652.4439999,0.358312661047676,Evening Peak,442.61399155083893,1820.6377364763423,Level 2 - TOU Pricing
MAC002889,3115.9990005,1151.2630001,0.36946834704223774,Evening Peak,367.12201030217034,3119.0348252120198,Level 2 - TOU Pricing
MAC002890,1138.033,417.956,0.36726175778734016,Evening Peak,135.21577462437395,1139.1137495826379,Level 2 - TOU Pricing
MAC002891,3675.5170002,1124.379,0.30591043380803784,Evening Peak,609.5822071205343,3675.470076996327,Level 1 - Communication
MAC002892,4934.3460001,1715.392,0.3476432337669948,Evening Peak,884.4731665524126,4937.403654010982,Level 1 - Communication
MAC002893,5553.6,1959.1760002,0.3527758571377125,Evening Peak,379.6731235916528,5558.200594424708,Level 2 - TOU Pricing
MAC002894,8132.6389995,2988.6439999,0.3674876015133272,Evening Peak,493.2404356891486,8132.531278293823,Level 3 - Demand Response
MAC002895,4167.3429999,1388.322,0.3331432042030892,Evening Peak,276.2916176497494,4160.896507411687,Level 1 - Communication
MAC002896,10930.6349997,4647.5529996,0.4251860024351335,Evening Peak,1067.708476043739,10946.10041372087,Level 3 - Demand Response
MAC002897,7860.2609982,2486.5419995,0.3163434394951285,Evening Peak,697.2815536723078,7875.622421253846,Level 1 - Communication
MAC002898,1236.8990000000001,230.224,0.18612999121189358,Daytime Active,302.0944757929884,1238.4974624373954,Level 1 - Communication
MAC002899,2075.725,558.953,0.2692808536776307,Daytime Active,113.29060833333342,2074.176958333333,Level 1 - Communication
MAC002900,8168.9149986,2695.9989993,0.33003146681805895,Evening Peak,873.5092494666666,8169.590273386667,Level 1 - Communication
MAC002901,7897.6619981,2909.3089981,0.368375982512282,Evening Peak,1016.8584182196996,7885.323857749582,Level 2 - TOU Pricing
MAC002902,3520.4940002,1140.3010001,0.3239036907988536,Daytime Active,407.39077052795346,3521.35306852213,Level 1 - Communication
MAC002903,6922.669,2097.454,0.30298343023478375,Evening Peak,432.2012926421407,6927.418279264213,Level 1 - Communication
MAC002904,3172.521,1060.754,0.334356809616075,Evening Peak,263.95367779632704,3174.3658631051753,Level 1 - Communication
MAC002905,1114.794,330.585,0.29654357666080006,Daytime Active,147.58934223706177,1113.6509649415693,Level 1 - Communication
MAC002906,4455.2739995,1249.9279999,0.28055019737063874,Daytime Active,401.92790152911795,4457.606934603994,Level 1 - Communication
MAC002907,6500.3300004,2304.9479998,0.35458938233261456,Evening Peak,743.6059748545912,6498.713295895826,Level 2 - TOU Pricing
MAC002908,5464.4930016,1578.7440009,0.2889095109899024,Evening Peak,1026.2298070696163,5481.5702386751245,Level 1 - Communication
MAC002909,4947.3920008000005,1791.7450008,0.3621594974706416,Daytime Active,928.7116951476509,4956.348178659061,Level 2 - TOU Pricing
MAC002910,4374.9329999,1523.071,0.3481358457454808,Daytime Active,258.30466218069887,4375.304875107155,Level 1 - Communication
MAC002911,2776.628,782.309,0.281747861074656,Daytime Active,329.74472575250826,2773.3220367892977,Level 1 - Communication
MAC002912,10700.1890009,3324.4859996,0.31069413814282865,Evening Peak,772.8045620530104,10689.639141375752,Level 1 - Communication
MAC002913,18321.3259994,5115.780998,0.2792254773572358,Night Owl,4482.292283682196,18417.355376998003,Level 1 - Communication
MAC002914,3444.94,1155.608,0.3354508351379124,Evening Peak,439.97836060100167,3449.638611018364,Level 1 - Communication
MAC002915,8235.9919992,3111.6650003,0.3778130188327345,Evening Peak,1179.1657145796323,8260.773889009683,Level 3 - Demand Response
MAC002916,2577.501,926.231,0.3593523339079209,Evening Peak,208.3535058236273,2579.305397670549,Level 2 - TOU Pricing
MAC002917,3856.1389999,1300.7919999,0.33733016365170787,Evening Peak,265.70536054891477,3855.518544139566,Level 1 - Communication
MAC002918,8733.1759998,2899.1819997000002,0.3319733851426325,Evening Peak,867.9163914630005,8734.269041464999,Level 1 - Communication
MAC002919,7824.9320009,2499.2529987,0.31939613001270084,Evening Peak,3101.0243792135134,7881.821909691385,Level 1 - Communication
MAC002920,11525.0329992,3982.2980004,0.34553462889663117,Evening Peak,3202.177171632387,11590.856800528883,Level 1 - Communication
MAC002921,4109.144,1284.2430001,0.312532975262001,Evening Peak,590.8790001,4117.8708662207355,Level 1 - Communication
MAC002922,4020.0140009,1701.656001,0.42329603842649144,Evening Peak,381.77397546160256,4023.237950723206,Level 2 - TOU Pricing
MAC002923,15437.170001,5366.285999,0.3476210988576519,Evening Peak,2703.239558628286,15491.84954177371,Level 1 - Communication
MAC002924,10027.7619985,2959.2390001,0.29510463057885267,Daytime Active,848.1716825405678,10033.914202160267,Level 1 - Communication
MAC002925,3474.4779999,1075.3819996,0.30950893907831645,Evening Peak,373.8877546778363,3470.003334991557,Level 1 - Communication
MAC002926,1644.325,489.613,0.297759262919435,Daytime Active,282.8789076923077,1637.9799230769231,Level 1 - Communication
MAC002927,8054.7549996,3176.516,0.39436531591063245,Evening Peak,883.8967490203675,8061.039458795993,Level 2 - TOU Pricing
MAC002928,4536.7969997,2517.5050002,0.554908011173185,Evening Peak,944.1617657233726,4559.778510548915,Level 2 - TOU Pricing
MAC002929,6860.5740002,2690.7619999,0.3922065412925447,Evening Peak,670.1088982691153,6871.667666311852,Level 2 - TOU Pricing
MAC002930,2812.087,1074.555,0.3821201122155894,Evening Peak,569.798898163606,2817.215318864774,Level 2 - TOU Pricing
MAC002931,2749.4499991,1185.6309995,0.4312247903719298,Evening Peak,479.5426539492487,2752.3604398270454,Level 2 - TOU Pricing
MAC002932,3404.3970002,1391.3030001,0.4086782475775488,Evening Peak,400.2604326114809,3409.857134977038,Level 2 - TOU Pricing
MAC002933,2969.46,1091.535,0.36758703602675236,Daytime Active,358.2533088480801,2970.9519732888148,Level 2 - TOU Pricing
MAC002934,4462.6900004,1762.1610002000002,0.39486520462816244,Evening Peak,674.638009306344,4462.1246180994995,Level 2 - TOU Pricing
MAC002935,3665.1750001,1058.4700001,0.28879112186215417,Daytime Active,1421.2550897595,3692.1355167675,Level 1 - Communication
MAC002936,5081.3069997,1771.2319995,0.34857803309356694,Daytime Active,432.048536975839,5076.992877214261,Level 1 - Communication
MAC002937,8702.4320009,3036.4110006,0.34891522281196524,Evening Peak,945.9787626499168,8726.060197246921,Level 1 - Communication
MAC002938,3611.9930002,944.2229999,0.2614132972704314,Daytime Active,290.5759849427378,3611.2817164961607,Level 1 - Communication
MAC002939,4877.8250002,2109.6640004,0.4325009610458554,Evening Peak,598.4068985414027,4882.83683492621,Level 2 - TOU Pricing
MAC002940,1229.472,435.525,0.3542374287499024,Evening Peak,107.53522073578601,1228.175879598662,Level 2 - TOU Pricing
MAC002941,8764.0229989,3676.8829995,0.4195428286714329,Evening Peak,977.8317461697827,8771.871831945911,Level 3 - Demand Response
MAC002942,7797.8280003,3017.3690005,0.386949930209273,Evening Peak,653.3431255135905,7801.3924315105705,Level 2 - TOU Pricing
MAC002943,5301.6869998,1920.4500001,0.3622337569480142,Evening Peak,1022.0730568628762,5316.136735584281,Level 2 - TOU Pricing
MAC002944,5234.4049996,1783.2589999,0.3406803638687247,Evening Peak,605.7645047933113,5229.500357456187,Level 1 - Communication
MAC002945,3855.639,1384.6709999,0.3591287980799032,Evening Peak,251.90025083612025,3856.822284280937,Level 2 - TOU Pricing
MAC002946,1489.8100001,360.0040001,0.24164423656428374,Daytime Active,242.19319069765888,1491.282526856689,Level 1 - Communication
MAC002947,2933.053,1250.322,0.4262868758252919,Evening Peak,246.48948494983284,2935.041998327759,Level 2 - TOU Pricing
MAC002948,1467.021,352.73199999999997,0.24044100254870243,Night Owl,127.36596661101842,1464.5578230383971,Level 1 - Communication
MAC002949,7852.9699978,3205.1649993,0.40814685401802414,Evening Peak,1280.8442368876256,7874.935974370233,Level 2 - TOU Pricing
MAC002950,7243.8979996,2722.4580001,0.375827765693323,Evening Peak,955.428932752,7274.72670793,Level 2 - TOU Pricing
MAC002951,1477.4590001,553.779,0.3748185228574994,Evening Peak,375.723428148495,1478.0346773583613,Level 2 - TOU Pricing
MAC002952,7053.533999,2009.6959995,0.2849204384334038,Daytime Active,614.0451917507514,7053.587625035058,Level 1 - Communication
MAC002953,14941.8390001,4427.078,0.29628735793300753,Evening Peak,2106.8934023807687,15015.038809465384,Level 1 - Communication
MAC002954,3810.906,1219.518,0.32000736832658694,Daytime Active,222.47364882943143,3811.878617056856,Level 1 - Communication
MAC002955,9694.364003,3395.3310015,0.35023762264850866,Evening Peak,1655.2006433984798,9718.607374747804,Level 3 - Demand Response
MAC002956,10382.7440006,3789.1319995,0.36494514352670476,Evening Peak,1623.9997256692307,10387.121704719231,Level 3 - Demand Response
MAC002957,1880.369,849.798,0.4519315091878243,Evening Peak,330.6494046822743,1888.8571655518394,Level 2 - TOU Pricing
MAC002958,4407.6959996,1562.8260001,0.35456755643806365,Evening Peak,386.14513833522545,4411.853969546578,Level 2 - TOU Pricing
MAC002959,15583.3549981,4660.8959993,0.29909451461949493,Evening Peak,1389.861947835953,15635.60546798378,Level 1 - Communication
MAC002960,6732.4439975,1993.6180006,0.29612099281335313,Daytime Active,598.1725420891304,6740.128291793479,Level 1 - Communication
MAC002961,5518.136,1830.187,0.33166761384641474,Evening Peak,213.50307846410698,5516.074871452421,Level 1 - Communication
MAC002962,13261.1599996,5220.4399999,0.3936639027096774,Evening Peak,922.9853394581938,13260.382419329097,Level 3 - Demand Response
MAC002963,3364.9710007,1511.6329998,0.4492261595970788,Evening Peak,481.6697192643811,3363.5380341506693,Level 2 - TOU Pricing
MAC002964,2829.3780001,732.067,0.2587377861756634,Daytime Active,467.6385050505,2835.837675100833,Level 1 - Communication
MAC002965,7036.305,2482.8919997,0.3528687286437981,Evening Peak,679.3663209702345,7041.5778762541795,Level 2 - TOU Pricing
MAC002966,3203.5910005,1389.4480001,0.43371578952592327,Evening Peak,503.12718744682263,3210.6896342834452,Level 2 - TOU Pricing
MAC002967,2549.485,830.022,0.3255645748062844,Evening Peak,144.4202107023412,2551.210314381271,Level 1 - Communication
MAC002968,2812.2180001,1051.995,0.3740801744255217,Evening Peak,246.4589699446488,2814.3825051175586,Level 2 - TOU Pricing
MAC002969,8156.6390015,3094.5680019,0.3793925416254062,Evening Peak,1521.3216959341137,8189.277457933445,Level 3 - Demand Response
MAC002970,2936.8400011,1019.9340005,0.34728960383200363,Evening Peak,458.64908067333334,2932.8554760083334,Level 1 - Communication
MAC002971,2550.5399995,1057.8049997,0.4147376633604527,Evening Peak,383.21328734866205,2548.848731937291,Level 2 - TOU Pricing
MAC002972,2972.9819995,1135.9079994,0.3820769851923216,Evening Peak,710.6816325532553,2962.76419315192,Level 2 - TOU Pricing
MAC002973,5656.1740008,2041.6250002,0.36095512618799136,Evening Peak,707.211480664,5663.832534039167,Level 2 - TOU Pricing
MAC002974,4275.9229986,1329.3639998,0.31089521495949607,Evening Peak,786.9276947126713,4277.574173245548,Level 1 - Communication
MAC002975,3986.9620001000003,1320.9209999999998,0.3313101554433849,Evening Peak,456.5348282066778,3984.2436495165275,Level 1 - Communication
MAC002976,146.134,57.952,0.39656753390723587,Evening Peak,108.32849468085107,140.75462765957445,Level 2 - TOU Pricing
MAC002977,3484.3880014,1323.5680008,0.37985666357139347,Evening Peak,912.3739672050335,3494.32694100906,Level 2 - TOU Pricing
MAC002978,1256.693,502.675,0.39999824937355427,Evening Peak,135.3210358126722,1257.9508815426998,Level 2 - TOU Pricing
MAC002979,2734.727,1125.908,0.41170764028731205,Evening Peak,270.1957926421404,2739.9029297658863,Level 2 - TOU Pricing
MAC002980,7650.2829994,3278.0399996,0.4284861095801412,Evening Peak,741.0525495194627,7654.882546374833,Level 2 - TOU Pricing
MAC002981,3400.0509999,1170.7229996,0.34432512913319024,Daytime Active,669.151100047,3415.7997498991667,Level 1 - Communication
MAC002982,1619.3260001,589.2110001,0.3638618783763206,Evening Peak,214.20926672400003,1618.6674167674998,Level 2 - TOU Pricing
MAC002983,7731.224999100001,2096.2649996,0.27114267141934534,Daytime Active,587.781149614,7708.151228259167,Level 1 - Communication
MAC002984,4000.2940007,1640.5800004,0.4101148565862708,Evening Peak,642.5363323721202,4006.264441440401,Level 2 - TOU Pricing
MAC002985,2473.6030005,1139.1540004,0.46052418280934254,Evening Peak,544.32546049,2475.2133088375003,Level 2 - TOU Pricing
MAC002986,1985.748,658.058,0.3313904886219198,Daytime Active,214.8404816053512,1986.7821471571906,Level 1 - Communication
MAC002987,3367.4449997,1151.9989999,0.3420988316075332,Evening Peak,500.98325071237457,3360.1771653501673,Level 1 - Communication
MAC002988,2650.9379998,955.1649997,0.3603120856738492,Evening Peak,349.9985123799667,2652.4352452073454,Level 2 - TOU Pricing
MAC002989,2849.0709991,968.0239997,0.33976829640461453,Daytime Active,440.0558339837134,2851.8213899736156,Level 1 - Communication
MAC002990,6478.7149979,2342.149998,0.3615145902789644,Evening Peak,855.5578406233722,6484.45526322404,Level 2 - TOU Pricing
MAC002991,6149.9710003,2314.1800003,0.37629120530602705,Evening Peak,453.3822003866441,6154.562364242404,Level 2 - TOU Pricing
MAC002992,2341.931,625.598,0.26712913403511884,Evening Peak,234.8333909045977,2345.9636781609197,Level 1 - Communication
MAC002993,4913.361,1600.449,0.32573405455043913,Evening Peak,155.52667445742864,4912.075879799667,Level 1 - Communication
MAC002994,4954.3790004,1856.5610003,0.3747313235725622,Evening Peak,383.4832647462313,4952.507785997989,Level 2 - TOU Pricing
MAC002995,7511.8439997,2735.9109998,0.36421296820185084,Evening Peak,753.2932903904841,7523.183004605008,Level 2 - TOU Pricing
MAC002996,5366.4959999,2158.2810013,0.40217695146706856,Evening Peak,944.3304214505845,5373.256600900834,Level 2 - TOU Pricing
MAC002997,2813.7990001,1095.6780001,0.3893945516581179,Evening Peak,222.85850004999998,2812.82257033495,Level 2 - TOU Pricing
MAC002998,11392.8470017,4074.4470001,0.35763202994756493,Evening Peak,1440.7741245484956,11413.013269071069,Level 3 - Demand Response
MAC002999,5060.6110001,1469.5910004,0.2903979381878908,Evening Peak,1238.5912412575701,5082.4686391853875,Level 1 - Communication
MAC003000,7580.4899992,3151.5889996,0.415750037257829,Evening Peak,761.1470351762939,7595.4220089075125,Level 2 - TOU Pricing
MAC003001,5101.3999996,1585.0240001,0.31070372843225025,Daytime Active,512.6327259859768,5105.748126474791,Level 1 - Communication
MAC003002,2485.5360002,798.0450002,0.32107561513322874,Evening Peak,529.0611352991652,2480.5846412701167,Level 1 - Communication
MAC003003,3386.5459999,1319.8259999,0.38972628747371885,Evening Peak,289.8793378423078,3385.042344380769,Level 2 - TOU Pricing
MAC003004,1693.8969995,711.3379995,0.4199417082089235,Evening Peak,344.4896469021739,1694.9472887934783,Level 2 - TOU Pricing
MAC003005,10485.7779995,5465.4170007,0.5212218874899517,Evening Peak,2287.7928943814527,10521.818794234312,Level 3 - Demand Response
MAC003006,739.5240001,228.403,0.30885136921738154,Daytime Active,281.7180073054348,744.4083008255434,Level 1 - Communication
MAC003007,5244.4049993,2350.0799989,0.44811184475906773,Evening Peak,913.7136047314814,5248.787798677315,Level 2 - TOU Pricing
MAC003008,4190.212,1340.027,0.3197993323488167,Evening Peak,242.92321296296274,4184.321212962964,Level 1 - Communication
MAC003009,1136.9919998,386.5069999,0.33993818775153,Daytime Active,122.77766850581402,1137.272831194186,Level 1 - Communication
MAC003010,2488.6990002000002,759.1650001,0.3050449250949958,Evening Peak,618.5847771863777,2485.1169197061918,Level 1 - Communication
MAC003011,3155.8209995,1597.5659995,0.5062283316300621,Evening Peak,300.40897196759266,3162.0950596813273,Level 2 - TOU Pricing
MAC003012,9959.7509999,3802.0819997,0.3817446841530651,Evening Peak,937.5480554509263,9960.342018316975,Level 3 - Demand Response
